,Date,stock,value,change
564,10/1/2007,GAS,20.683543,1.349618873
565,10/2/2007,HUM,24.06647,-0.841752031
566,10/2/2007,TEMP,12.186698,-0.225557407
567,10/2/2007,GAS,20.962692,-0.334489483
568,10/3/2007,HUM,23.86389,0.882848521
569,10/3/2007,TEMP,12.15921,-0.075358514
570,10/3/2007,GAS,20.892574,-1.06382775
571,10/4/2007,HUM,24.074572,0.437565411
572,10/4/2007,TEMP,12.150047,1.206629077
573,10/4/2007,GAS,20.670313,3.334613269
574,10/5/2007,HUM,24.179914,0
575,10/5/2007,TEMP,12.296653,-0.670637774
576,10/5/2007,GAS,21.359588,4.001238226
577,10/8/2007,HUM,24.179914,0.8713141
578,10/8/2007,TEMP,12.214187,0.412602165
579,10/8/2007,GAS,22.214236,-0.029778202
580,10/9/2007,HUM,24.390597,0.431891848
581,10/9/2007,TEMP,12.264583,-0.821821663
582,10/9/2007,GAS,22.207621,-0.637434329
583,10/10/2007,HUM,24.495938,-1.058551014
584,10/10/2007,TEMP,12.16379,-0.866284275
585,10/10/2007,GAS,22.066062,-2.733976729
586,10/11/2007,HUM,24.236636,0.869274927
587,10/11/2007,TEMP,12.058417,0.075988415
588,10/11/2007,GAS,21.462781,3.094370669
589,10/12/2007,HUM,24.447319,-0.430889784
590,10/12/2007,TEMP,12.06758,-0.8731991
591,10/12/2007,GAS,22.126919,-0.161432326
592,10/15/2007,HUM,24.341978,0.932089414
593,10/15/2007,TEMP,11.962206,-0.153199167
594,10/15/2007,GAS,22.091199,1.557068043
595,10/16/2007,HUM,24.568867,2.506595033
596,10/16/2007,TEMP,11.94388,1.26582819
597,10/16/2007,GAS,22.435174,1.869328047
598,10/17/2007,HUM,25.184709,0.25740222
599,10/17/2007,TEMP,12.095069,0.984847627
600,10/17/2007,GAS,22.854561,0.43415404
601,10/18/2007,HUM,25.249535,-3.177151579
602,10/18/2007,TEMP,12.214187,-2.100524579
603,10/18/2007,GAS,22.953785,-1.775219207
604,10/19/2007,HUM,24.447319,1.126949749
605,10/19/2007,TEMP,11.957625,0.344826
606,10/19/2007,GAS,22.546305,2.31193537
607,10/22/2007,HUM,24.722828,1.278263959
608,10/22/2007,TEMP,11.998858,-0.190918169
609,10/22/2007,GAS,23.067561,6.767607551
610,10/23/2007,HUM,25.038851,1.132687758
611,10/23/2007,TEMP,11.97595,-0.267786689
612,10/23/2007,GAS,24.628683,-0.123551064
613,10/24/2007,HUM,25.322463,2.368000301
614,10/24/2007,TEMP,11.94388,0.383585569
615,10/24/2007,GAS,24.598254,-1.694181221
616,10/25/2007,HUM,25.922099,9.502968876
617,10/25/2007,TEMP,11.989695,0
618,10/25/2007,GAS,24.181515,1.050438734
619,10/26/2007,HUM,28.385468,-1.313157845
620,10/26/2007,TEMP,11.989695,0.229271887
621,10/26/2007,GAS,24.435527,0.211155667
622,10/29/2007,HUM,28.012722,2.892678548
623,10/29/2007,TEMP,12.017184,-0.304996578
624,10/29/2007,GAS,24.487124,1.031926003
625,10/30/2007,HUM,28.82304,3.486089601
626,10/30/2007,TEMP,11.980532,2.026771432
627,10/30/2007,GAS,24.739813,1.577542239
628,10/31/2007,HUM,29.827837,0.679164232
629,10/31/2007,TEMP,12.22335,-3.185910573
630,10/31/2007,GAS,25.130094,-1.321395774
631,11/1/2007,HUM,30.030417,0
632,11/1/2007,TEMP,11.833925,-1.161432069
633,11/1/2007,GAS,24.798026,0.229405357
634,11/2/2007,HUM,30.030417,-0.890453836
635,11/2/2007,TEMP,11.696482,-2.232679878
636,11/2/2007,GAS,24.854914,-0.899560546
637,11/5/2007,HUM,29.76301,-0.871222366
638,11/5/2007,TEMP,11.435337,-0.04005129
639,11/5/2007,GAS,24.631329,3.013211346
640,11/6/2007,HUM,29.503708,-2.444380889
641,11/6/2007,TEMP,11.430757,-3.366741153
642,11/6/2007,GAS,25.373523,-2.862499622
643,11/7/2007,HUM,28.782525,-2.195943546
644,11/7/2007,TEMP,11.045913,-2.944835796
645,11/7/2007,GAS,24.647206,-5.813210633
646,11/8/2007,HUM,28.150477,-2.907314857
647,11/8/2007,TEMP,10.720629,-3.547012027
648,11/8/2007,GAS,23.214412,-5.755963149
649,11/9/2007,HUM,27.332054,-1.037649787
650,11/9/2007,TEMP,10.340367,2.525480962
651,11/9/2007,GAS,21.878199,-7.02062816
652,11/12/2007,HUM,27.048443,3.576786287
653,11/12/2007,TEMP,10.601511,3.673287704
654,11/12/2007,GAS,20.342212,10.53590927
655,11/13/2007,HUM,28.015908,-1.538011904
656,11/13/2007,TEMP,10.990935,1.083793144
657,11/13/2007,GAS,22.485449,-2.265247183
658,11/14/2007,HUM,27.58502,-0.501036432
659,11/14/2007,TEMP,11.110054,-0.618556849
660,11/14/2007,GAS,21.976098,-1.089638388
661,11/15/2007,HUM,27.446809,0.977494324
662,11/15/2007,TEMP,11.041332,-3.858927528
663,11/15/2007,GAS,21.736638,1.272068845
664,11/16/2007,HUM,27.7151,-0.381348074
665,11/16/2007,TEMP,10.615255,-1.294768708
666,11/16/2007,GAS,22.013143,-1.466437573
667,11/19/2007,HUM,27.609409,1.825685584
668,11/19/2007,TEMP,10.477812,1.005677521
669,11/19/2007,GAS,21.690334,2.988718385
670,11/20/2007,HUM,28.11347,-1.012151826
671,11/20/2007,TEMP,10.583185,-1.255416021
672,11/20/2007,GAS,22.338597,-0.230976905
673,11/21/2007,HUM,27.828919,-0.350566977
674,11/21/2007,TEMP,10.450322,1.139859614
675,11/21/2007,GAS,22.287,1.828330417
676,11/23/2007,HUM,27.73136,-3.342126026
677,11/23/2007,TEMP,10.569441,-3.857829378
678,11/23/2007,GAS,22.69448,0.58295233
679,11/26/2007,HUM,26.804543,0.272976115
680,11/26/2007,TEMP,10.16169,1.938693269
681,11/26/2007,GAS,22.826778,1.315634646
682,11/27/2007,HUM,26.877713,1.935871553
683,11/27/2007,TEMP,10.358694,1.547975063
684,11/27/2007,GAS,23.127095,3.094789899
685,11/28/2007,HUM,27.398031,-0.326410318
686,11/28/2007,TEMP,10.519044,0.348444212
687,11/28/2007,GAS,23.84283,2.258351882
688,11/29/2007,HUM,27.308601,0.029763517
689,11/29/2007,TEMP,10.555697,1.519084907
690,11/29/2007,GAS,24.381285,-1.123226278
691,11/30/2007,HUM,27.316729,-2.023807462
692,11/30/2007,TEMP,10.716047,-2.479692372
693,11/30/2007,GAS,24.107428,-1.843929597
694,12/3/2007,HUM,26.763891,-0.455643763
695,12/3/2007,TEMP,10.450322,-2.060491533
696,12/3/2007,GAS,23.662904,0.531143599
697,12/4/2007,HUM,26.641943,4.211171835
698,12/4/2007,TEMP,10.234994,1.387641263
699,12/4/2007,GAS,23.788588,3.164450114
700,12/5/2007,HUM,27.763881,1.17129518
701,12/5/2007,TEMP,10.377019,0.883008887
702,12/5/2007,GAS,24.541366,2.398921071
703,12/6/2007,HUM,28.089078,-0.057887268
704,12/6/2007,TEMP,10.468649,-1.006567323
705,12/6/2007,GAS,25.130094,2.290078979
706,12/7/2007,HUM,28.072818,0.666085606
707,12/7/2007,TEMP,10.363275,0.486294149
708,12/7/2007,GAS,25.705593,-0.046320659
709,12/10/2007,HUM,28.259807,-1.898735543
710,12/10/2007,TEMP,10.413671,-3.651565332
711,12/10/2007,GAS,25.693686,-2.919518827
712,12/11/2007,HUM,27.723228,1.08505402
713,12/11/2007,TEMP,10.033409,-0.091324893
714,12/11/2007,GAS,24.943554,1.230506286
715,12/12/2007,HUM,28.02404,2.175803346
716,12/12/2007,TEMP,10.024246,-1.736739102
717,12/12/2007,GAS,25.250486,0.508223881
718,12/13/2007,HUM,28.633788,0.255537269
719,12/13/2007,TEMP,9.850151,-1.162794357
720,12/13/2007,GAS,25.378815,-0.750661526
721,12/14/2007,HUM,28.706958,-2.605497246
722,12/14/2007,TEMP,9.735614,-5.176468582
723,12/14/2007,GAS,25.188306,-3.14617426
724,12/17/2007,HUM,27.958999,1.017743876
725,12/17/2007,TEMP,9.231653,2.233251185
726,12/17/2007,GAS,24.395838,-0.770069878
727,12/18/2007,HUM,28.24355,0.143923126
728,12/18/2007,TEMP,9.437819,-2.766984618
729,12/18/2007,GAS,24.207973,0.076516113
730,12/19/2007,HUM,28.284199,2.098302307
731,12/19/2007,TEMP,9.176676,2.496252456
732,12/19/2007,GAS,24.226496,2.233505002
733,12/20/2007,HUM,28.877687,1.520274113
734,12/20/2007,TEMP,9.405749,2.581580691
735,12/20/2007,GAS,24.767596,3.578873783
736,12/21/2007,HUM,29.316707,1.442041222
737,12/21/2007,TEMP,9.648566,0.759729477
738,12/21/2007,GAS,25.653997,2.521782473
739,12/24/2007,HUM,29.739466,0.08200887
740,12/24/2007,TEMP,9.721869,-1.885007914
741,12/24/2007,GAS,26.300935,0.075457393
742,12/26/2007,HUM,29.763855,-1.748153927
743,12/26/2007,TEMP,9.538611,-1.729109196
744,12/26/2007,GAS,26.320781,-0.191001171
745,12/27/2007,HUM,29.243537,0.41700838
746,12/27/2007,TEMP,9.373678,-1.61289944
747,12/27/2007,GAS,26.270508,0.634529032
748,12/28/2007,HUM,29.365485,-1.439649303
749,12/28/2007,TEMP,9.22249,1.689012403
750,12/28/2007,GAS,26.437202,-0.875743205
751,12/31/2007,HUM,28.942725,-1.067408131
752,12/31/2007,TEMP,9.378259,-5.666830059
753,12/31/2007,GAS,26.20568,-1.635698826
754,1/2/2008,HUM,28.633788,0.425888464
755,1/2/2008,TEMP,8.846809,-3.158969522
756,1/2/2008,GAS,25.777034,0.046192281
757,1/3/2008,HUM,28.755736,-2.798975481
758,1/3/2008,TEMP,8.567341,-3.155086275
759,1/3/2008,GAS,25.788941,-7.633512365
760,1/4/2008,HUM,27.95087,0.668991699
761,1/4/2008,TEMP,8.297034,1.490882163
762,1/4/2008,GAS,23.820339,-1.338519993
763,1/7/2008,HUM,28.137859,-3.351630272
764,1/7/2008,TEMP,8.420733,8.052244383
765,1/7/2008,GAS,23.501499,-3.597162036
766,1/8/2008,HUM,27.194782,2.959633947
767,1/8/2008,TEMP,9.098791,-2.014113743
768,1/8/2008,GAS,22.656112,4.759126367
769,1/9/2008,HUM,27.999648,-0.319386158
770,1/9/2008,TEMP,8.915531,4.367939498
771,1/9/2008,GAS,23.734345,-0.769227042
772,1/10/2008,HUM,27.910221,-1.223426357
773,1/10/2008,TEMP,9.304956,-2.56031302
774,1/10/2008,GAS,23.551774,-2.994046223
775,1/11/2008,HUM,27.56876,1.415511615
776,1/11/2008,TEMP,9.06672,-1.212731837
777,1/11/2008,GAS,22.846623,3.526551823
778,1/14/2008,HUM,27.958999,-1.134049899
779,1/14/2008,TEMP,8.956765,-3.631713012
780,1/14/2008,GAS,23.652321,-5.448040385
781,1/15/2008,HUM,27.64193,-2.264708
782,1/15/2008,TEMP,8.631481,2.441608804
783,1/15/2008,GAS,22.363733,-5.560815808
784,1/16/2008,HUM,27.015921,-0.361116691
785,1/16/2008,TEMP,8.842228,-1.295340948
786,1/16/2008,GAS,21.120127,0.78301139
787,1/17/2008,HUM,26.918362,-0.302028036
788,1/17/2008,TEMP,8.727691,-2.047242507
789,1/17/2008,GAS,21.2855,0.292123746
790,1/18/2008,HUM,26.837061,-3.180855012
791,1/18/2008,TEMP,8.549014,0.053596824
792,1/18/2008,GAS,21.34768,-3.544867639
793,1/22/2008,HUM,25.983413,-0.093863728
794,1/22/2008,TEMP,8.553596,6.963036365
795,1/22/2008,GAS,20.590933,-10.64635585
796,1/23/2008,HUM,25.959024,4.134042174
797,1/23/2008,TEMP,9.149186,2.403612737
798,1/23/2008,GAS,18.398749,-2.495147904
799,1/24/2008,HUM,27.032181,-0.932333207
800,1/24/2008,TEMP,9.369097,-3.86308307
801,1/24/2008,GAS,17.939673,-4.122421852
802,1/25/2008,HUM,26.780151,-0.667875248
803,1/25/2008,TEMP,9.007161,0
804,1/25/2008,GAS,17.200124,0
805,1/28/2008,HUM,26.601293,-0.366752849
806,1/28/2008,TEMP,9.007161,1.576800948
807,1/28/2008,GAS,17.200124,1.176840353
808,1/29/2008,HUM,26.503732,-1.226989467
809,1/29/2008,TEMP,9.149186,-3.755634654
810,1/29/2008,GAS,17.402542,0.48653237
811,1/30/2008,HUM,26.178534,1.242231517
812,1/30/2008,TEMP,8.805576,-1.612898463
813,1/30/2008,GAS,17.487211,2.405815313
814,1/31/2008,HUM,26.503732,-6.595086307
815,1/31/2008,TEMP,8.663551,1.639339342
816,1/31/2008,GAS,17.907921,-1.1894178
817,2/1/2008,HUM,24.755788,-0.853860923
818,2/1/2008,TEMP,8.805576,-0.156082918
819,2/1/2008,GAS,17.694921,-1.570100256
820,2/4/2008,HUM,24.544408,-3.709838917
821,2/4/2008,TEMP,8.791832,-3.543504926
822,2/4/2008,GAS,17.417093,-1.739457899
823,2/5/2008,HUM,23.63385,-1.891981205
824,2/5/2008,TEMP,8.480293,-1.944897423
825,2/5/2008,GAS,17.11413,-5.689544254
826,2/6/2008,HUM,23.186702,-1.40252374
827,2/6/2008,TEMP,8.31536,2.093667622
828,2/6/2008,GAS,16.140414,-0.622957998
829,2/7/2008,HUM,22.861503,1.56471777
830,2/7/2008,TEMP,8.489456,-1.457101609
831,2/7/2008,GAS,16.039866,3.497198792
832,2/8/2008,HUM,23.219221,-1.22549331
833,2/8/2008,TEMP,8.365756,1.423876097
834,2/8/2008,GAS,16.600812,3.163851262
835,2/11/2008,HUM,22.934671,0.460835039
836,2/11/2008,TEMP,8.484874,1.025907986
837,2/11/2008,GAS,17.126037,-3.545770688
838,2/12/2008,HUM,23.040362,2.187717363
839,2/12/2008,TEMP,8.571921,0.748268679
840,2/12/2008,GAS,16.518787,3.636072068
841,2/13/2008,HUM,23.54442,-1.588397591
842,2/13/2008,TEMP,8.636062,-3.554374668
843,2/13/2008,GAS,17.119422,-1.49923286
844,2/14/2008,HUM,23.170441,-0.280702469
845,2/14/2008,TEMP,8.329104,0.605071086
846,2/14/2008,GAS,16.862762,-2.220300565
847,2/15/2008,HUM,23.105401,-0.494516412
848,2/15/2008,TEMP,8.379501,-1.038820808
849,2/15/2008,GAS,16.488358,-1.965811271
850,2/19/2008,HUM,22.991141,0.177490104
851,2/19/2008,TEMP,8.292453,0.883972451
852,2/19/2008,GAS,16.164228,1.342278765
853,2/20/2008,HUM,23.031948,-0.425226733
854,2/20/2008,TEMP,8.365756,-2.354873845
855,2/20/2008,GAS,16.381197,-1.841379479
856,2/21/2008,HUM,22.93401,-1.494662294
857,2/21/2008,TEMP,8.168753,2.355573733
858,2/21/2008,GAS,16.079557,-1.711377994
859,2/22/2008,HUM,22.591224,0.578034196
860,2/22/2008,TEMP,8.361174,1.369867437
861,2/22/2008,GAS,15.804375,0.234390794
862,2/25/2008,HUM,22.721809,1.9396519
863,2/25/2008,TEMP,8.475711,3.027026287
864,2/25/2008,GAS,15.841419,-0.492733637
865,2/26/2008,HUM,23.162533,-0.422829403
866,2/26/2008,TEMP,8.732273,-0.104921136
867,2/26/2008,GAS,15.763363,3.197642534
868,2/27/2008,HUM,23.064595,-1.167729154
869,2/27/2008,TEMP,8.723111,-2.468500057
870,2/27/2008,GAS,16.267419,5.652248829
871,2/28/2008,HUM,22.795263,-2.613674604
872,2/28/2008,TEMP,8.507781,-3.177162177
873,2/28/2008,GAS,17.186894,-3.764141444
874,2/29/2008,HUM,22.199469,-0.772063512
875,2/29/2008,TEMP,8.237475,-0.723024956
876,2/29/2008,GAS,16.539955,-2.631585152
877,3/3/2008,HUM,22.028075,2.223049449
878,3/3/2008,TEMP,8.177916,0.280108037
879,3/3/2008,GAS,16.104692,2.374109359
880,3/4/2008,HUM,22.51777,1.920985071
881,3/4/2008,TEMP,8.200823,1.340780066
882,3/4/2008,GAS,16.487035,-0.104312267
883,3/5/2008,HUM,22.950333,-1.955906261
884,3/5/2008,TEMP,8.310778,-2.976845248
885,3/5/2008,GAS,16.469837,-2.859670074
886,3/6/2008,HUM,22.501446,1.088143402
887,3/6/2008,TEMP,8.063379,-2.840905779
888,3/6/2008,GAS,15.998854,1.091534431
889,3/7/2008,HUM,22.746294,0.645850265
890,3/7/2008,TEMP,7.834306,-1.754386413
891,3/7/2008,GAS,16.173487,-2.094062956
892,3/10/2008,HUM,22.893201,4.385031171
893,3/10/2008,TEMP,7.696862,5.595241281
894,3/10/2008,GAS,15.834804,6.399870816
895,3/11/2008,HUM,23.897075,-2.219949513
896,3/11/2008,TEMP,8.12752,-0.732806563
897,3/11/2008,GAS,16.848211,-1.036519545
898,3/12/2008,HUM,23.366572,-0.034921682
899,3/12/2008,TEMP,8.067961,0.113560291
900,3/12/2008,GAS,16.673576,1.515517727
901,3/13/2008,HUM,23.358412,-2.306085705
902,3/13/2008,TEMP,8.077123,-1.361313923
903,3/13/2008,GAS,16.926267,-1.039555857
904,3/14/2008,HUM,22.819747,1.21602137
905,3/14/2008,TEMP,7.967168,-0.747555468
906,3/14/2008,GAS,16.750309,0.094780341
907,3/17/2008,HUM,23.09724,3.957602727
908,3/17/2008,TEMP,7.907609,5.677873046
909,3/17/2008,GAS,16.766185,4.805487951
910,3/18/2008,HUM,24.011337,-2.719236334
911,3/18/2008,TEMP,8.356593,-4.057024196
912,3/18/2008,GAS,17.571882,-2.371624166
913,3/19/2008,HUM,23.358412,1.956669828
914,3/19/2008,TEMP,8.017564,0.171436112
915,3/19/2008,GAS,17.155143,2.776281142
916,3/20/2008,HUM,23.815459,-0.034267658
917,3/20/2008,TEMP,8.031309,2.053612929
918,3/20/2008,GAS,17.631418,4.69722855
919,3/24/2008,HUM,23.807298,-0.102850815
920,3/24/2008,TEMP,8.196241,0.558975755
921,3/24/2008,GAS,18.459606,1.039198778
922,3/25/2008,HUM,23.782812,-1.990391212
923,3/25/2008,TEMP,8.242056,-1.834348129
924,3/25/2008,GAS,18.651438,2.894023506
925,3/26/2008,HUM,23.309441,-1.785714209
926,3/26/2008,TEMP,8.090868,-0.226502274
927,3/26/2008,GAS,19.191215,-3.315860929
928,3/27/2008,HUM,22.893201,-0.499104516
929,3/27/2008,TEMP,8.072542,-3.234966136
930,3/27/2008,GAS,18.554861,1.967910188
931,3/28/2008,HUM,22.77894,1.683980905
932,3/28/2008,TEMP,7.811398,2.639297089
933,3/28/2008,GAS,18.920004,0.342632063
934,3/31/2008,HUM,23.162533,3.9464423
935,3/31/2008,TEMP,8.017564,5.714291772
936,3/31/2008,GAS,18.98483,4.202097148
937,4/1/2008,HUM,24.076629,-1.152540914
938,4/1/2008,TEMP,8.475711,0.540544622
939,4/1/2008,GAS,19.782591,-1.364280341
940,4/2/2008,HUM,23.799136,-0.54869639
941,4/2/2008,TEMP,8.521526,-1.397848226
942,4/2/2008,GAS,19.512701,2.793411327
943,4/3/2008,HUM,23.668551,0.551723678
944,4/3/2008,TEMP,8.402408,0.872404673
945,4/3/2008,GAS,20.057771,0.969594278
946,4/4/2008,HUM,23.799136,0
947,4/4/2008,TEMP,8.475711,-1.027028883
948,4/4/2008,GAS,20.25225,1.835642953
949,4/7/2008,HUM,23.799136,-1.406034236
950,4/7/2008,TEMP,8.388663,-1.80228959
951,4/7/2008,GAS,20.624009,-1.956510977
952,4/8/2008,HUM,23.464512,0.486952382
953,4/8/2008,TEMP,8.237475,-2.836488123
954,4/8/2008,GAS,20.220498,-0.915991288
955,4/9/2008,HUM,23.578773,0.761515453
956,4/9/2008,TEMP,8.00382,0.457918844
957,4/9/2008,GAS,20.03528,2.053617419
958,4/10/2008,HUM,23.758329,-2.851256921
959,4/10/2008,TEMP,8.040471,-1.652415636
960,4/10/2008,GAS,20.446728,-4.794561751
961,4/11/2008,HUM,23.080918,-0.777936995
962,4/11/2008,TEMP,7.907609,-1.680179179
963,4/11/2008,GAS,19.466397,0.434959793
964,4/14/2008,HUM,22.901363,0.67712127
965,4/14/2008,TEMP,7.774747,2.062459396
966,4/14/2008,GAS,19.551068,0.406013625
967,4/15/2008,HUM,23.056433,2.477881119
968,4/15/2008,TEMP,7.935098,2.078525054
969,4/15/2008,GAS,19.630448,3.585389391
970,4/16/2008,HUM,23.627744,0.93263665
971,4/16/2008,TEMP,8.100031,-0.113123024
972,4/16/2008,GAS,20.334276,0.51397945
973,4/17/2008,HUM,23.848105,2.669407066
974,4/17/2008,TEMP,8.090868,3.510760527
975,4/17/2008,GAS,20.43879,4.239761747
976,4/18/2008,HUM,24.484708,1.400000359
977,4/18/2008,TEMP,8.374919,-1.258209184
978,4/18/2008,GAS,21.305346,4.421261218
979,4/21/2008,HUM,24.827494,-0.558844159
980,4/21/2008,TEMP,8.269545,-1.939054688
981,4/21/2008,GAS,22.247311,-4.733592298
982,4/22/2008,HUM,24.688747,3.966944941
983,4/22/2008,TEMP,8.109194,0.847457836
984,4/22/2008,GAS,21.194214,1.679156396
985,4/23/2008,HUM,25.668136,1.112873954
986,4/23/2008,TEMP,8.177916,-10.42017306
987,4/23/2008,GAS,21.550098,3.714159444
988,4/24/2008,HUM,25.95379,-6.194968057
989,4/24/2008,TEMP,7.325763,-0.813007464
990,4/24/2008,GAS,22.350503,0.467622585
991,4/25/2008,HUM,24.345961,-2.81595785
992,4/25/2008,TEMP,7.266204,-1.261029831
993,4/25/2008,GAS,22.455019,1.478823064
994,4/28/2008,HUM,23.660389,-1.207313202
995,4/28/2008,TEMP,7.174575,3.44827394
996,4/28/2008,GAS,22.787089,1.631441383
997,4/29/2008,HUM,23.374734,-0.418990864
998,4/29/2008,TEMP,7.421974,0.185179846
999,4/29/2008,GAS,23.158847,-0.628390524
1000,4/30/2008,HUM,23.276796,3.085549231
1001,4/30/2008,TEMP,7.435718,2.587806584
1002,4/30/2008,GAS,23.013319,3.47800767
1003,5/1/2008,HUM,23.995013,-0.54421725
1004,5/1/2008,TEMP,7.62814,-1.141143188
1005,5/1/2008,GAS,23.813724,0.522224075
1006,5/2/2008,HUM,23.864428,-0.547195181
1007,5/2/2008,TEMP,7.541092,-0.729032347
1008,5/2/2008,GAS,23.938085,2.094616173
1009,5/5/2008,HUM,23.733843,2.132052529
1010,5/5/2008,TEMP,7.486115,0.122399936
1011,5/5/2008,GAS,24.439496,1.044767863
1012,5/6/2008,HUM,24.239861,-1.649836193
1013,5/6/2008,TEMP,7.495278,-2.506124523
1014,5/6/2008,GAS,24.694832,-2.180431922
1015,5/7/2008,HUM,23.839943,0.20541576
1016,5/7/2008,TEMP,7.307437,-0.626950325
1017,5/7/2008,GAS,24.156378,1.352756609
1018,5/8/2008,HUM,23.888914,0.409968406
1019,5/8/2008,TEMP,7.261623,0.063085071
1020,5/8/2008,GAS,24.483155,-0.869985915
1021,5/9/2008,HUM,23.986851,2.041514328
1022,5/9/2008,TEMP,7.266204,1.134939234
1023,5/9/2008,GAS,24.270155,2.56744961
1024,5/12/2008,HUM,24.476546,-0.334675489
1025,5/12/2008,TEMP,7.348671,-0.56110826
1026,5/12/2008,GAS,24.893279,0.956635725
1027,5/13/2008,HUM,24.394629,0.503692842
1028,5/13/2008,TEMP,7.307437,-0.18808236
1029,5/13/2008,GAS,25.131417,-1.947777159
1030,5/14/2008,HUM,24.517503,1.737391446
1031,5/14/2008,TEMP,7.293693,0.942211305
1032,5/14/2008,GAS,24.641913,1.862988478
1033,5/15/2008,HUM,24.943468,-1.510680071
1034,5/15/2008,TEMP,7.362415,6.098311492
1035,5/15/2008,GAS,25.100989,-1.112111559
1036,5/16/2008,HUM,24.566652,-1.7672575
1037,5/16/2008,TEMP,7.811398,0.117302946
1038,5/16/2008,GAS,24.821838,-2.142625377
1039,5/19/2008,HUM,24.132496,-2.376099016
1040,5/19/2008,TEMP,7.820561,-1.347384158
1041,5/19/2008,GAS,24.289999,1.252721336
1042,5/20/2008,HUM,23.559084,-1.773294751
1043,5/20/2008,TEMP,7.715188,-0.950125907
1044,5/20/2008,GAS,24.594285,-4.147386273
1045,5/21/2008,HUM,23.141312,0.778758784
1046,5/21/2008,TEMP,7.641884,2.4580326
1047,5/21/2008,GAS,23.574265,-0.639773923
1048,5/22/2008,HUM,23.321527,-1.475237878
1049,5/22/2008,TEMP,7.829724,-0.819185964
1050,5/22/2008,GAS,23.423443,2.327027671
1051,5/23/2008,HUM,22.977479,1.390378814
1052,5/23/2008,TEMP,7.765584,3.303833942
1053,5/23/2008,GAS,23.968513,2.903350742
1054,5/27/2008,HUM,23.296953,-0.91420539
1055,5/27/2008,TEMP,8.022146,1.827528444
1056,5/27/2008,GAS,24.664403,0.31110828
1057,5/28/2008,HUM,23.083971,0.461315776
1058,5/28/2008,TEMP,8.168753,2.804259108
1059,5/28/2008,GAS,24.741136,-0.171111787
1060,5/29/2008,HUM,23.190461,0.035324869
1061,5/29/2008,TEMP,8.397826,-0.763769099
1062,5/29/2008,GAS,24.698801,1.103430081
1063,5/30/2008,HUM,23.198653,-1.836162643
1064,5/30/2008,TEMP,8.333686,-1.42935551
1065,5/30/2008,GAS,24.971335,-1.403969792
1066,6/2/2008,HUM,22.772688,-1.762589467
1067,6/2/2008,TEMP,8.214568,-1.003911587
1068,6/2/2008,GAS,24.620745,-0.392262704
1069,6/3/2008,HUM,22.371299,0.842190702
1070,6/3/2008,TEMP,8.132101,2.084516658
1071,6/3/2008,GAS,24.524167,-0.097100138
1072,6/4/2008,HUM,22.559708,2.759614619
1073,6/4/2008,TEMP,8.301616,2.207497914
1074,6/4/2008,GAS,24.500354,2.289538347
1075,6/5/2008,HUM,23.182269,-2.862187476
1076,6/5/2008,TEMP,8.484874,-4.589637984
1077,6/5/2008,GAS,25.061299,-2.00073827
1078,6/6/2008,HUM,22.518749,0.800288684
1079,6/6/2008,TEMP,8.095449,-0.848884355
1080,6/6/2008,GAS,24.559888,-2.170864949
1081,6/9/2008,HUM,22.698964,0.649584712
1082,6/9/2008,TEMP,8.026728,1.826472755
1083,6/9/2008,GAS,24.026726,2.21903725
1084,6/10/2008,HUM,22.846413,-2.7608404
1085,6/10/2008,TEMP,8.173334,-1.513446043
1086,6/10/2008,GAS,24.559888,-2.601811539
1087,6/11/2008,HUM,22.21566,4.129789527
1088,6/11/2008,TEMP,8.049635,1.422871969
1089,6/11/2008,GAS,23.920886,-4.175652189
1090,6/12/2008,HUM,23.13312,2.939093386
1091,6/12/2008,TEMP,8.164171,1.964094089
1092,6/12/2008,GAS,22.922033,-0.513676078
1093,6/13/2008,HUM,23.813024,-0.481593602
1094,6/13/2008,TEMP,8.324523,0.990639344
1095,6/13/2008,GAS,22.804288,2.5932579
1096,6/16/2008,HUM,23.698342,-0.44936477
1097,6/16/2008,TEMP,8.406989,-1.25339762
1098,6/16/2008,GAS,23.395662,2.595562374
1099,6/17/2008,HUM,23.59185,-1.180555997
1100,6/17/2008,TEMP,8.301616,-1.931575732
1101,6/17/2008,GAS,24.002911,-1.477150001
1102,6/18/2008,HUM,23.313335,1.651445407
1103,6/18/2008,TEMP,8.141264,1.238038712
1104,6/18/2008,GAS,23.648352,1.202794174
1105,6/19/2008,HUM,23.698342,-2.419637627
1106,6/19/2008,TEMP,8.242056,-4.224564842
1107,6/19/2008,GAS,23.932793,-3.112210932
1108,6/20/2008,HUM,23.124928,-0.921006111
1109,6/20/2008,TEMP,7.893865,-5.397571405
1110,6/20/2008,GAS,23.187954,-1.203862143
1111,6/23/2008,HUM,22.911946,-0.8580633
1112,6/23/2008,TEMP,7.467788,1.656447666
1113,6/23/2008,GAS,22.908803,0.051975653
1114,6/24/2008,HUM,22.715347,2.235849622
1115,6/24/2008,TEMP,7.591488,3.258913141
1116,6/24/2008,GAS,22.92071,2.38961184
1117,6/25/2008,HUM,23.223228,-2.116402595
